GEO_ID,NAME,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE,DP05_0019PE,DP05_0024PE,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0071PE
id,Geographic Area Name,Percent Male,Percent Female,Percent 5 and under,Percent 5 to 9,Percent 10 to 14,Percent 15 to 19,Percent 20 to 24,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent under 18 years,Percent 65 years and over,Percent White,Percent Black ,Percent American Indian and Alaska Native,Percent Asian,Percent Hispanic/Latino
0500000US37091,"Hertford County, North Carolina",49.6,50.4,4.6,4.2,6.5,8.4,6.8,11.6,10.6,12.4,7.8,7.4,10.9,6.1,2.3,19,19.4,35.1,59.4,1.2,0.8,3.8
0500000US37093,"Hoke County, North Carolina",49.6,50.4,8.7,7.5,7.5,6.3,5.8,17.9,14.4,11.6,5.9,4.8,6.3,2.2,1.1,27.6,9.6,44.4,33.8,8.1,1.5,13.3
0500000US37095,"Hyde County, North Carolina",52.7,47.3,4.9,5.9,5.4,7.9,2.8,11.1,16.4,12.9,5.4,7.9,12.4,6.2,0.7,20.9,19.4,66.5,29.7,0.1,0,10.3
0500000US37097,"Iredell County, North Carolina",49.2,50.8,5.5,6,7.2,6.7,5.7,11.8,12.8,15.3,7.5,5.9,9.4,4.6,1.5,23.2,15.6,81.2,12.2,0.3,2.5,7.6
0500000US37099,"Jackson County, North Carolina",48.9,51.1,4.7,4.3,4.7,10,12.4,10.9,10,11.1,5.8,6.9,11.9,5.9,1.5,16.8,19.3,83.1,2.2,8,0.7,5.9
0500000US37101,"Johnston County, North Carolina",49.2,50.8,6.3,6.9,8,6.8,5.6,12.2,14.1,15.1,6.4,5.7,8.3,3.5,1.2,25.7,13,77.2,16,0.7,0.6,13.6
0500000US37103,"Jones County, North Carolina",49.5,50.5,4.4,4.7,6.2,5.8,3.4,12,10.1,13.7,8.6,8.3,13.6,7.2,2.1,18.9,22.8,65.7,30.5,1,0.1,4.6
0500000US37105,"Lee County, North Carolina",48.5,51.5,6.4,6.5,7.3,6.7,5.8,12.6,12.4,13.2,6.7,6.3,9.5,4.9,1.8,24.4,16.1,73.7,20.3,0.8,1.3,19.2
0500000US37107,"Lenoir County, North Carolina",48,52,5.7,6.8,6.2,5.9,5.6,11.6,10.7,13.1,7.6,7.4,11.2,5.9,2.5,22.5,19.5,55,39.1,0.2,0.5,7.8
0500000US37109,"Lincoln County, North Carolina",49.7,50.3,5.2,6,6.3,6.1,5.2,10.7,12.8,15.6,8.4,6.7,10.6,4.7,1.7,21.4,17,89.4,5,0.2,0.7,7.3
0500000US37111,"McDowell County, North Carolina",50.3,49.7,4.5,6.9,5.7,5.2,5.1,11.7,12.3,13.9,8,7,11.7,6.3,1.8,20.5,19.9,91.6,3.6,0.3,0.9,6.1
0500000US37113,"Macon County, North Carolina",48.4,51.6,4.8,4.2,5.9,5.2,4.5,10.3,9.3,12,7.6,7.8,16.2,8.8,3.3,18.4,28.3,93.5,1.7,0.7,0.9,7
0500000US37115,"Madison County, North Carolina",49,51,4.7,5,4.7,7.7,6.6,10.5,11.5,12.7,7.1,7.7,12.9,6.9,1.9,18.3,21.8,95.4,1.6,0.4,0.6,2.4
0500000US37117,"Martin County, North Carolina",47.2,52.8,5.5,4.8,6.7,5.7,5.1,10.6,10.1,13.1,8.7,7.3,13.2,6.6,2.5,20.5,22.3,54.5,42.1,0.2,0.6,4
0500000US37119,"Mecklenburg County, North Carolina",48.1,51.9,6.7,6.7,6.6,6.4,6.6,16.9,14.8,13.5,5.9,5,6.7,3,1.2,23.8,10.9,53.8,31.6,0.4,5.9,13.3
0500000US37121,"Mitchell County, North Carolina",49.8,50.2,4.7,4.5,5.9,5.8,5.2,11.1,10.3,13,7.8,7.4,13.8,7.4,3.2,18.7,24.4,96.5,0.4,0.1,0.2,5.6
0500000US37123,"Montgomery County, North Carolina",49,51,6.1,5.2,6.8,6.4,5.9,11,10.5,13.8,7.4,7.1,12,5.7,2,22.4,19.7,75.6,17.6,0.3,1.4,15.4
0500000US37125,"Moore County, North Carolina",48.2,51.8,5.8,6.3,5.7,5.6,4.6,11.2,11.5,12.1,6.5,7,12.7,8,3.1,21.3,23.8,82.2,12.4,0.8,1.3,6.7
0500000US37127,"Nash County, North Carolina",47.9,52.1,5.6,6.2,6.3,6.5,6.5,11.4,11.4,13.9,7.2,7.1,10.8,5.1,1.9,22.2,17.8,52.1,39.3,0.6,0.9,7
0500000US37129,"New Hanover County, North Carolina",47.7,52.3,4.9,5.1,5.5,6.6,9.5,13.3,12.6,12.4,6.6,6.3,10.4,4.9,1.9,18.7,17.2,81.1,13.7,0.3,1.3,5.6
0500000US37131,"Northampton County, North Carolina",48.6,51.4,4.3,5,5.4,5.4,4.8,10.4,9.7,12.7,8,9.3,14.2,8.3,2.7,17.7,25.1,39.6,56.4,0.7,0.3,2.3
0500000US37133,"Onslow County, North Carolina",55.4,44.6,8.9,6.6,5.9,7.3,17.6,18.5,10.2,8.1,4.2,3.7,5.3,2.8,0.8,24.4,8.9,74.7,14,0.5,2.2,12.6
0500000US37135,"Orange County, North Carolina",47.8,52.2,4.6,5.6,5.9,9.6,12.1,12.4,11.5,12.8,5.9,6.1,8.6,3.5,1.3,19.7,13.4,75.4,11.4,0.6,7.8,8.4
0500000US37137,"Pamlico County, North Carolina",50.9,49.1,3.3,3.8,4.8,4.5,5.3,9.8,10.5,11.3,7.4,10.2,17.4,8.4,3.3,15.2,29.1,76.1,18.4,0.2,0.6,3.9
0500000US37139,"Pasquotank County, North Carolina",48.8,51.2,6.6,6.3,6,6.4,6.5,13.9,11.5,12.5,7.4,6.4,9.9,4.4,2.2,22.3,16.5,58.4,36.6,0.1,1.2,5.4
0500000US37141,"Pender County, North Carolina",49.6,50.4,5.6,6,6.7,6.1,5.1,11,12.7,14.3,7.5,7.2,11,5,1.7,22.3,17.7,77.7,14.3,0.5,0.4,7.1
0500000US37143,"Perquimans County, North Carolina",48.6,51.4,4.5,5.2,6.1,5.6,3.4,9.7,9.4,12.7,6.9,9.3,16.1,8.5,2.5,18.9,27.1,73.7,24,0.3,0.4,2.6
0500000US37145,"Person County, North Carolina",48.5,51.5,5.6,5.6,6.1,6.7,4.6,10.8,12.2,13.8,7.4,8.3,11.4,5.6,1.9,21.2,19,67.6,26.3,0.7,0.4,4.3
0500000US37147,"Pitt County, North Carolina",47.1,52.9,5.8,6,6.2,8.4,12.9,13.8,11.8,11.2,5.6,5.6,7.7,4,1.1,21.5,12.8,57.2,34.7,0.3,1.7,6.3
0500000US37149,"Polk County, North Carolina",47.3,52.7,3.3,4.7,5,5.2,4.4,8.5,9,12.6,7.9,9.1,16,10.1,4,16.4,30.2,90.3,4.9,0.3,0.7,5.9
0500000US37151,"Randolph County, North Carolina",49.3,50.7,5.6,6.2,6.7,6.6,5.6,11.6,11.9,14.6,7.7,6.2,10.3,5.3,1.8,22.8,17.4,83.8,6,0.5,1.2,11.4
0500000US37153,"Richmond County, North Carolina",49,51,6,5.9,6.8,6.1,7.2,11.7,12,13.3,6.8,6.8,10.3,5.7,1.5,22.8,17.4,61.7,31.9,2.4,1,6.5
0500000US37155,"Robeson County, North Carolina",48.3,51.7,6.7,7.2,7,7.6,7,12.7,12,12.5,6.3,6.3,9.2,4.1,1.5,25.2,14.7,28,23.8,39.9,0.6,8.9
0500000US37157,"Rockingham County, North Carolina",48.1,51.9,5.2,5.8,5.7,5.8,5.6,10.7,11.6,14.2,7.7,7.9,11.5,6.1,2.3,20.5,19.9,75.4,18.4,0.5,0.6,6.1
0500000US37159,"Rowan County, North Carolina",49.5,50.5,5.7,6.1,6.6,6.6,6.1,12.3,11.8,13.8,7.6,6.2,10.1,5.2,1.9,22.4,17.2,76.7,16.2,0.4,0.9,8.8
0500000US37161,"Rutherford County, North Carolina",48.6,51.4,5.1,6,5.4,6.7,4.9,10.9,11,14.1,7.3,7.6,12.5,6.2,2.4,20.7,21.1,86.8,9.5,0.4,0.4,4.4
0500000US37163,"Sampson County, North Carolina",49.1,50.9,6.4,6.6,7.1,6.6,6.1,11.1,12.2,13.2,6.8,6.4,10.2,5.7,1.5,24.5,17.4,62.8,25.4,1.8,0.6,19.6
0500000US37165,"Scotland County, North Carolina",49.3,50.7,6.4,6.8,6.4,6.2,7,12.1,12.1,12.3,6.5,6.9,10.3,5,2.1,22.9,17.4,43.7,38.9,11.9,0.8,3
0500000US37167,"Stanly County, North Carolina",49.8,50.2,5.4,6.4,6.1,6.4,5.7,12.3,11.5,14,7.4,6.1,11.2,5.4,2.1,21.7,18.7,83.6,11.4,0.5,1.8,4.2
0500000US37169,"Stokes County, North Carolina",48.6,51.4,4.3,5.3,5.8,6,5.2,10.6,11.2,15.2,8.5,7.5,11.8,6.3,2.2,19.3,20.3,93,4.2,0.4,0.4,3.1
0500000US37171,"Surry County, North Carolina",48.5,51.5,5.1,6.1,6,6.5,5.5,10.8,11.4,14.4,7,7,11.5,6,2.6,21.4,20.1,90.8,3.7,0.3,0.6,10.6
0500000US37173,"Swain County, North Carolina",48.8,51.2,6.4,6.8,6.3,6.2,5.7,11.7,11.1,13,6.3,7.6,11.2,5.4,2.4,23,19,64.1,0.5,29.9,0.4,5.3
0500000US37175,"Transylvania County, North Carolina",48.1,51.9,4,4.8,4.4,5.5,5.4,9.5,9.5,11.6,7.3,8,16.4,9.4,4.1,16,29.9,91.6,4.8,0.3,0.1,3.3
0500000US37177,"Tyrrell County, North Carolina",57.5,42.5,3.2,4.7,4.8,2.1,9.7,12.7,10.8,14.6,8.2,9.3,9.9,8.5,1.5,13.9,20,55.4,37.1,0.9,0.4,6.9
0500000US37179,"Union County, North Carolina",49.3,50.7,5.8,7.2,8.9,8.4,5.9,9.7,13.8,16.3,6.9,4.8,7.7,3.5,1.1,27.3,12.3,81.3,11.4,0.2,3,11.1
0500000US37181,"Vance County, North Carolina",46.7,53.3,6.2,5.8,7.6,6.5,6.3,11.7,10.8,13.5,6.8,6.9,10.6,5.4,1.9,23.9,17.9,42.6,49.8,1.5,0.7,7.8
0500000US37183,"Wake County, North Carolina",48.6,51.4,6.2,6.8,7.1,6.9,6.3,14.8,15,14.4,6.2,5.1,7,3.1,1.2,24.2,11.3,65.4,20.4,0.4,6.9,10.1
0500000US37185,"Warren County, North Carolina",49.7,50.3,4.5,5,5.3,5.7,6.3,9.9,10.1,12.2,8.1,8.3,14.4,7.1,3,18.3,24.6,39.7,50.3,5.6,0.5,3.8
0500000US37187,"Washington County, North Carolina",46.9,53.1,4.6,6.2,6.1,6.9,7.6,6.9,10.6,11.1,7.9,8.5,13.8,7.7,2.1,20.3,23.6,45.7,47.5,0.3,0.2,5.2
0500000US37189,"Watauga County, North Carolina",49.7,50.3,3.4,3.8,3.5,13.2,18.3,10.8,9.2,10.4,6,6,9.4,4.7,1.4,13,15.5,93.8,1.8,0.7,1.2,3.7
0500000US37191,"Wayne County, North Carolina",48.8,51.2,6.7,6.1,7,6.4,7.3,13.4,11.5,12.4,6.2,7,9.3,5,1.6,23.8,16,63.7,30.5,0.3,1.2,11.8
0500000US37193,"Wilkes County, North Carolina",49.3,50.7,5,5.7,6,5.9,5.4,10.8,11.4,14,7.2,7.7,12.1,6.9,2,20.6,21,91.1,4,0.3,0.6,6.5
0500000US37195,"Wilson County, North Carolina",47.3,52.7,5.9,6.2,6.9,6.8,6,12,11.5,13.1,6.8,7.4,10.3,5.1,2,23.1,17.5,50.7,39.6,0.6,0.8,10.4
0500000US37197,"Yadkin County, North Carolina",49.5,50.5,5.2,5.5,6.5,6,5.7,10.6,11.4,15.2,7.1,7.4,11.1,6.3,2.1,21.2,19.5,92.1,3.5,0.4,0.1,11.1
0500000US37199,"Yancey County, North Carolina",49,51,4.3,5,5.7,5.3,5.3,9.9,10.8,13.5,6.9,7.9,14.5,8.3,2.5,18.6,25.3,96.2,0.7,0.5,0.3,5.2
0500000US38001,"Adams County, North Dakota",47.9,52.1,5.2,6.5,6.4,6,4.8,9.5,10.5,12.2,5.5,9,12.8,6.3,5.3,22.2,24.4,94,2.1,1,2.5,1.7
0500000US38003,"Barnes County, North Dakota",49.7,50.3,4.7,5.1,5.8,6.5,6.5,11,10.2,12.5,8,7.9,11.6,6.9,3.4,18.9,21.9,93.8,2.2,1.7,1,2
0500000US38005,"Benson County, North Dakota",51.2,48.8,10.7,9,10.1,7.2,6,12,9.3,10.1,6.4,5.9,8.1,3.9,1.4,34.7,13.3,40.6,0,55.3,0.1,0.9
0500000US38007,"Billings County, North Dakota",56,44,9.9,5.4,3.8,2.7,1.6,12.7,15.1,8.7,10,8.8,10.4,5.6,5.3,21.4,21.4,97.1,0,0,0,2.9
0500000US38009,"Bottineau County, North Dakota",52.2,47.8,5.6,5.4,7,6.4,5.9,9.5,10.3,11.2,8.1,7.8,13.1,6.7,3.2,21.2,22.9,93,0.6,4.1,0.1,2.3
0500000US38011,"Bowman County, North Dakota",49.6,50.4,6.6,9.2,4.9,5.3,6.4,10.6,11.4,9.5,7.6,8.1,10.2,7.5,2.9,24.5,20.6,96.1,0,1.2,0,5.5
0500000US38013,"Burke County, North Dakota",54.4,45.6,9.9,6.9,8.1,4.2,2.3,15.9,9.8,11.2,7.2,7.5,9.4,5,2.5,27.3,16.9,96.2,0.2,0.7,0.5,1.1
0500000US38015,"Burleigh County, North Dakota",50.1,49.9,6.8,6.7,6.3,6.2,6.6,14.7,12.6,11.6,6.7,6.3,8.6,4.3,2.7,23.2,15.6,90.6,2.3,4.2,0.8,2.5
0500000US38017,"Cass County, North Dakota",50.7,49.3,7.1,6.3,5.8,6.5,11.1,17.4,12.9,10.6,5.2,5.4,6.6,3.2,1.8,22.4,11.6,87,5.6,1,2.9,2.7
0500000US38019,"Cavalier County, North Dakota",51.2,48.8,6.6,4.7,6.8,4.2,6.2,8.5,8.5,11.1,8.6,7.7,13.4,9.3,4.4,21.4,27.1,94.9,0.1,1.4,0,1.8
0500000US38021,"Dickey County, North Dakota",50.1,49.9,5.7,6.7,6.7,7.1,6.5,10.5,10.5,12.1,6.9,6.9,9.7,5.9,4.8,23.4,20.4,96.6,1.3,1.3,0.2,3.4
0500000US38023,"Divide County, North Dakota",47.6,52.4,3.6,7.3,2.4,8,4.7,6.2,11.1,13.3,6.4,10.5,14.6,6,5.9,19.7,26.6,92.9,3.2,1.3,1.2,4.3
0500000US38025,"Dunn County, North Dakota",52.4,47.6,6.7,6,7.3,5.8,4.8,13.6,10.2,12,10.5,6.5,9.1,5.2,2.4,24,16.7,84.9,1.7,9.6,0.8,2.5
0500000US38027,"Eddy County, North Dakota",48.2,51.8,7,4.7,4.4,5.6,6.2,10.4,10.8,12.5,6.3,7.2,11.6,8.3,5,21.5,24.9,91.1,0,5.3,0,1.3
0500000US38029,"Emmons County, North Dakota",50.9,49.1,5.5,5.8,5.4,3.6,6,9.2,8,11.1,8.7,7.4,14.7,9.9,4.8,19.1,29.5,96.1,0,0.1,1.1,1.6
0500000US38031,"Foster County, North Dakota",49,51,5.6,4.6,7.8,6.7,4.1,9.9,11.7,11,9.1,7,10.4,6.4,5.7,21.4,22.5,95.9,0,1.8,0,1.1
0500000US38033,"Golden Valley County, North Dakota",49.3,50.7,5.9,5.6,6,6.3,6.4,9.5,10.3,12.6,9.4,7.3,12.1,5.2,3.4,22.2,20.7,92.7,0,2.5,0,3.1
0500000US38035,"Grand Forks County, North Dakota",51.8,48.2,6.8,5.8,5.4,7.8,15.3,16.3,9.9,9.5,5.5,5.4,7,3.4,1.8,20.8,12.3,86.1,3.8,2.7,2.8,4.3
0500000US38037,"Grant County, North Dakota",51.2,48.8,5.8,5.8,5.3,5.7,3.3,10.2,8.8,9.7,9.4,7,14.2,9.7,5.1,20.7,29.1,96.5,0.1,0.8,1.2,1.1
0500000US38039,"Griggs County, North Dakota",50.6,49.4,6.9,4.4,5.9,5.1,4.9,8.7,8.9,10.2,6.6,8.8,15.5,8.8,5.4,21.2,29.7,95.3,0,1.8,0,0.8
0500000US38041,"Hettinger County, North Dakota",47.3,52.7,5.5,7.4,5.2,3.7,3.3,14.1,10.1,10.8,6.6,9.1,12.1,7.5,4.7,20.3,24.3,92,0.4,2.8,0,3.1
0500000US38043,"Kidder County, North Dakota",53.5,46.5,6.4,5.8,4.7,8.2,2.7,9.1,9.6,13.3,8.9,9.9,10.3,9,1.9,21.4,21.3,96.1,0.2,1.5,0.2,3.6
0500000US38045,"LaMoure County, North Dakota",51.7,48.3,4.9,6.2,6.8,4.9,5.7,8.8,9.2,10.9,8.4,8.7,12.1,9.4,4.2,21.1,25.6,96.5,1,0.3,0.2,1.9
0500000US38047,"Logan County, North Dakota",52,48,6.7,5.8,3.6,5,5.1,9.1,8.8,11.3,9,7.6,13,10.3,4.7,20.3,28,97.9,0,0.2,0.1,0.9
0500000US38049,"McHenry County, North Dakota",51.1,48.9,5.7,7.4,6.4,5.9,4.2,10.8,11.4,13.1,6.3,8.6,10.7,6.8,2.7,23.8,20.2,97,0.4,1.1,0.4,2.2
0500000US38051,"McIntosh County, North Dakota",50.5,49.5,4.9,3.9,6,3.5,4.7,10.3,7.6,11.3,9.9,6.6,12.2,11.9,7.1,17.4,31.2,96,0.5,0.6,0.5,2.8
0500000US38053,"McKenzie County, North Dakota",54.5,45.5,10.3,10.1,6.8,6.1,7,17.6,11.3,10.8,6.4,4.9,5.1,2.7,0.8,31.6,8.7,83.3,1.6,11,0.4,8.4
0500000US38055,"McLean County, North Dakota",51.8,48.2,5.8,6.6,5.8,5.2,4.1,10.4,10.9,11.4,8.2,8.8,13.4,6.6,2.8,21.5,22.9,89.9,0.7,7.2,0.1,2.5
0500000US38057,"Mercer County, North Dakota",51.1,48.9,6.2,5.9,6.8,5.7,4.8,11,10.6,12.9,9.2,8.8,10,5.9,2.4,22.6,18.3,93,0.9,2.9,0.4,2.9
0500000US38059,"Morton County, North Dakota",50.4,49.6,6.2,6.7,5.7,5,5.5,16.2,13,12.1,8.2,5.5,8.9,4.7,2.4,21.7,16,91.2,1,3.3,0.7,3.5
0500000US38061,"Mountrail County, North Dakota",53.9,46.1,8.7,7.9,6.3,7,6.5,16.3,12.4,11.3,7.4,4.9,7,2.5,1.8,27,11.3,64.4,1.4,28.6,0.5,8.1
0500000US38063,"Nelson County, North Dakota",50.6,49.4,5,5.1,5,4.1,5.3,10.3,8.4,11.3,8.5,9.7,13.7,7.8,5.7,18.3,27.3,96.5,0.1,0.3,0,3.5
0500000US38065,"Oliver County, North Dakota",51.2,48.8,7.1,6,8.1,6,2.9,8.7,10.4,9.8,8.7,8.7,15,6.8,1.6,26.3,23.5,90.7,0,1,1.7,2.8
0500000US38067,"Pembina County, North Dakota",52.3,47.7,5.6,5.5,6.1,4.6,5.1,10.5,10.2,12.4,8.4,9,11.8,7.1,3.6,20.7,22.5,94.3,0.3,2.8,0.5,3.5
0500000US38069,"Pierce County, North Dakota",49.5,50.5,6.5,6.9,4.9,4,5.7,11.8,9.3,12.3,7.7,7.2,11.7,7.5,4.5,21.3,23.8,93.8,0.6,3.7,0.4,0.4
0500000US38071,"Ramsey County, North Dakota",51,49,6.3,8.3,4.5,6.9,6,12.3,9.9,12,8.1,6.5,10.2,6.7,2.3,23.2,19.2,84.3,0.6,10.6,0.9,2.9
0500000US38073,"Ransom County, North Dakota",49.5,50.5,5.4,6,5.4,5.3,6,9.2,10.6,14.8,8.2,7.6,10.8,5.7,4.9,20.7,21.4,95.4,0.8,0.6,1.1,1.6
0500000US38075,"Renville County, North Dakota",50.7,49.3,8.9,7.3,6.4,3.8,4.6,13.4,9.9,13.8,6.7,7.6,9.3,5.2,2.9,24.8,17.4,96.8,0.2,0.1,0.2,7.5
0500000US38077,"Richland County, North Dakota",52.3,47.7,5.6,6.2,6.2,9.1,8,11.5,10.5,10.7,7.4,7.5,8.9,5.6,2.7,21.5,17.3,93,0.7,2.2,0.4,3.1
0500000US38079,"Rolette County, North Dakota",49.5,50.5,9.4,9.4,10.2,7.5,6.2,11.9,11,11.3,6.6,5.1,7,3,1.4,33.8,11.3,18.2,0.6,78.3,0.1,0.6
0500000US38081,"Sargent County, North Dakota",53.2,46.8,5.2,6,5.3,4.6,6.2,11.9,10.5,12.3,8.5,7.2,12.8,6.2,3.1,19.7,22.2,94.2,2.5,0.5,0.3,3.1
0500000US38083,"Sheridan County, North Dakota",51,49,5.7,4.8,3.2,3.9,5,9,7.6,15.3,8.8,7,13.8,12.3,3.6,16.4,29.7,98.9,0,0.7,0,0
0500000US38085,"Sioux County, North Dakota",49.9,50.1,9.9,9.8,10.3,9.4,6.9,13.7,10.5,12,5.7,4.1,4.7,2.9,0.2,35.9,7.8,13.3,0.2,83.3,0,4.6
0500000US38087,"Slope County, North Dakota",48.8,51.2,4.3,7.1,6.1,3.9,5.3,6.7,11.9,10.6,8.4,9.2,13.2,10.5,2.8,19.9,26.5,96.4,1.8,0.7,0,0
0500000US38089,"Stark County, North Dakota",51.2,48.8,8.1,7.5,6.6,5.5,6.9,16.9,12.4,11.6,6.6,5,6.5,4.5,2.1,25.9,13,91.2,2,1.3,1.2,5.4
0500000US38091,"Steele County, North Dakota",52.6,47.4,4.4,4,9.4,3.6,5.7,8,9.1,13.2,9.7,9.7,13.7,7.6,2,19.6,23.3,97.9,0.7,0,0,1.7
0500000US38093,"Stutsman County, North Dakota",51.1,48.9,5.7,6,5,6.3,7.4,13.2,11,11.3,7.2,8,10.1,5.2,3.7,20,18.9,92.9,1.5,1.6,0.5,2.5
0500000US38095,"Towner County, North Dakota",54.2,45.8,3.7,6.8,7.5,4.8,4.5,8.8,11.1,12.9,9.3,8.2,10.5,8.7,3.4,22.3,22.6,92.3,0.8,4.2,0.2,4
0500000US38097,"Traill County, North Dakota",51,49,5.8,6.6,5.8,7.6,6.4,11,10.5,12.7,6.7,7.8,9.6,6,3.8,22.2,19.4,93.3,1.1,1,0.4,3.6
0500000US38099,"Walsh County, North Dakota",51.3,48.7,6.8,7,5.3,5.7,4.6,11.8,9.5,12.9,9,6.6,10.5,6.8,3.6,22.8,20.9,94.2,0.4,2.2,0.5,11.5
0500000US38101,"Ward County, North Dakota",51.9,48.1,7.7,7.1,5.9,5.7,10.3,18.4,12,10.2,5.6,4.9,6.5,4,1.7,23.7,12.2,86.6,3.9,2.1,1.7,6.1
0500000US38103,"Wells County, North Dakota",49.8,50.2,5.5,9,4.5,2.5,4.9,8.9,8.7,11.1,10.2,8.1,12.8,8.5,5.4,21.4,26.6,97.9,0,0.2,0.2,2.5
0500000US38105,"Williams County, North Dakota",54.7,45.3,9.1,7.8,7.3,5.7,6.6,20.8,12.4,10.4,6,4.8,4.9,2.6,1.6,28.1,9.1,81.7,4.5,3.1,1,7.7
0500000US39001,"Adams County, Ohio",49.8,50.2,6,6.7,6.9,6.6,5.4,10.9,12,13.6,7.7,6.7,10.3,5.7,1.4,24.1,17.5,98.8,0.5,0,0,1
0500000US39003,"Allen County, Ohio",50.4,49.6,6.1,6.2,6.7,7.1,6.8,12.3,11.8,12,6.9,6.8,9.7,5.2,2.3,23.2,17.2,82.5,11.9,0.2,0.8,3.1
0500000US39005,"Ashland County, Ohio",48.8,51.2,5.7,6.4,6.3,8,7.3,10.9,10.7,12.6,6.8,7,10.2,6,2.1,22.7,18.3,96.7,0.7,0,0.7,1.4
0500000US39007,"Ashtabula County, Ohio",50.3,49.7,5.6,6.3,6.2,6.1,5.6,11.6,11.3,13.8,7,7.9,10.8,5.5,2.3,22.2,18.5,92.8,3.6,0.1,0.5,4.2
0500000US39009,"Athens County, Ohio",49.8,50.2,3.9,3.7,4.2,14.4,17.7,12.3,9.8,10.2,5.7,5.5,7.6,3.3,1.7,14.7,12.6,91.1,3,0.2,2.6,1.9
0500000US39011,"Auglaize County, Ohio",49.6,50.4,6.3,6.8,6.8,6.4,5.9,11.1,11.4,12.9,7.7,6.9,9.8,5.5,2.6,24.2,17.9,96.5,0.6,0.2,0.5,1.7
0500000US39013,"Belmont County, Ohio",51.3,48.7,4.9,4.9,5.7,5.3,5.3,12.4,12,13.5,7.5,8.2,11.5,6.1,2.7,19,20.3,93.2,3.9,0.2,0.5,1
0500000US39015,"Brown County, Ohio",49.8,50.2,5.8,5.4,7.6,6.3,5.2,11.1,12.2,13.6,7.5,7.1,10.3,5.6,2.2,23,18.1,97,0.8,0.2,0.3,1
0500000US39017,"Butler County, Ohio",49,51,6.1,6.2,7.1,7.8,8.7,11.7,12.1,13,6.5,6.4,8.5,4.1,1.7,23.6,14.4,84.4,8,0.3,3.3,4.7
0500000US39019,"Carroll County, Ohio",50.3,49.7,5,5.6,6.3,6.1,5.2,10.1,11.1,13.5,8.6,7.8,12.2,6.3,2.3,20.9,20.8,99.2,0.3,0,0,1.3
0500000US39021,"Champaign County, Ohio",49.8,50.2,5.4,5.5,7.3,6.7,6,11.3,11.5,14.2,7.4,6.7,10.7,5.6,1.9,22.5,18.1,94.5,1.8,0.4,0.5,1.6
0500000US39023,"Clark County, Ohio",48.4,51.6,5.9,6,6.7,6.8,6.2,11.5,10.9,13,7.1,6.8,10.8,5.7,2.5,22.6,19,86.8,8.1,0.2,0.6,3.4
0500000US39025,"Clermont County, Ohio",49.2,50.8,5.8,6.6,6.8,6.2,5.7,12.3,12.6,13.8,7.4,7.1,9.6,4.5,1.7,23.3,15.7,95.1,1.4,0.1,1.2,1.9
0500000US39027,"Clinton County, Ohio",49.5,50.5,6.1,6.7,6.4,7,6.6,11.3,11.9,13.2,7.4,6.8,9.8,4.9,1.9,23.4,16.6,94.3,2.1,0.1,0.5,1.6
0500000US39029,"Columbiana County, Ohio",50.5,49.5,5.2,5.9,5.7,5.9,5.4,11.1,12,13.4,7.6,8,11.3,6.2,2.3,20.5,19.8,94.7,2,0.1,0.2,1.8
0500000US39031,"Coshocton County, Ohio",49.5,50.5,6.3,6.6,6.4,6.3,5.1,11.6,11.3,12.9,7.1,7.4,10.7,5.8,2.5,23.6,19,96.9,1.1,0.2,0.3,1.1
0500000US39033,"Crawford County, Ohio",49.2,50.8,5.8,5.7,6.5,5.9,5.7,10.9,11.6,12.9,7.1,7.4,11.2,6.9,2.2,21.9,20.4,96.6,1,0.1,0.5,1.7
0500000US39035,"Cuyahoga County, Ohio",47.7,52.3,5.8,5.5,6,6.1,6.5,13.8,11.5,12.8,7.3,7,9.8,5.3,2.7,20.9,17.7,62.4,29.6,0.3,3,5.9
0500000US39037,"Darke County, Ohio",49.4,50.6,6,6.8,6.7,6.6,5.5,10.4,11.3,13.2,7.6,6.7,10.5,6.4,2.2,23.9,19.1,97.3,0.7,0.3,0.5,1.6
0500000US39039,"Defiance County, Ohio",49.9,50.1,5.8,5.9,6.9,7.1,6.4,11.3,12.4,12,6.9,7.2,10.5,5.2,2.4,23,18.2,90.7,1.8,0.5,0.4,10
0500000US39041,"Delaware County, Ohio",49.6,50.4,6.2,7.6,8.1,7.4,5.2,9.8,15.3,15.2,6.5,5.5,8.2,3.6,1.3,26.7,13.2,87,3.4,0.1,6.3,2.6
0500000US39043,"Erie County, Ohio",49,51,5.4,5.6,5.8,5.7,5.9,11.4,10.6,12.8,7.9,7.7,12.2,6.5,2.7,20.5,21.3,85.5,9.1,0.4,0.6,4.4
0500000US39045,"Fairfield County, Ohio",49.8,50.2,5.9,6.6,7.1,6.9,6,11.8,13,14.2,6.9,6.3,9.1,4.7,1.6,24.1,15.4,87.1,7.4,0.1,1.6,2.2
